masked_position,original_token,prob_U_masked,prob_P_masked,delta_U,delta_P,trial_num,model_id,baseline_U,baseline_P
1,,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
2,<|start_header_id|>,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
3,system,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
4,<|end_header_id|>,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
5,,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
6,You,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
7,are,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
8,participating,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
9,in,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
10,multiple,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
11,games,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
12,involving,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
13,two,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
14,slot,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
15,machines,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
16,",",0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
17,labeled,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
18,U,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
19,and,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
20,P,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
21,.,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
22,Your,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
23,goal,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
24,is,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
25,to,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
26,choose,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
27,the,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
28,slot,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
29,machines,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
30,that,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
31,will,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
32,give,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
33,you,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
34,the,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
35,most,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
36,points,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
37,.,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
38,You,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
39,will,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
40,receive,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
41,feedback,0.96875,0.029296875,0.15234375,-0.1533203125,24,83811,0.81640625,0.1826171875
42,about,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
43,the,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
44,outcome,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
45,after,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
46,making,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
47,a,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
48,choice,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
49,.,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
50,The,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
51,environment,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
52,may,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
53,change,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
54,unpredict,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
55,ably,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
56,",",0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
57,and,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
58,past,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
59,success,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
60,does,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
61,not,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
62,guarantee,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
63,future,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
64,results,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
65,.,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
66,You,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
67,’ll,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
68,need,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
69,to,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
70,adapt,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
71,to,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
72,these,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
73,changes,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
74,to,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
75,keep,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
76,finding,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
77,the,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
78,better,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
79,machine,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
80,.,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
81,You,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
82,will,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
83,play,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
84,,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
85,1,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
86,game,0.96875,0.029296875,0.15234375,-0.1533203125,24,83811,0.81640625,0.1826171875
87,in,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
88,total,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
89,",",0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
90,consisting,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
91,of,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
92,,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
93,100,0.8671875,0.1328125,0.05078125,-0.0498046875,24,83811,0.81640625,0.1826171875
94,trials,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
95,.,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
96,<|eot_id|>,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
97,,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
98,<|start_header_id|>,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
99,user,0.70703125,0.294921875,-0.109375,0.1123046875,24,83811,0.81640625,0.1826171875
100,<|end_header_id|>,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
101,,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
102,#,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
103,Task,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
104,Parameters,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
105,,0.984375,0.0140380859375,0.16796875,-0.1685791015625,24,83811,0.81640625,0.1826171875
106,-,0.96875,0.029296875,0.15234375,-0.1533203125,24,83811,0.81640625,0.1826171875
107,Trial,0.8671875,0.1328125,0.05078125,-0.0498046875,24,83811,0.81640625,0.1826171875
108,,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
109,24,0.5,0.5,-0.31640625,0.3173828125,24,83811,0.81640625,0.1826171875
110,of,0.796875,0.2021484375,-0.01953125,0.01953125,24,83811,0.81640625,0.1826171875
111,,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
112,100,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
113,,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
114,-,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
115,Choose,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
116,between,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
117,:,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
118,',0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
119,U,0.8359375,0.1640625,0.01953125,-0.0185546875,24,83811,0.81640625,0.1826171875
120,',0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
121,or,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
122,',0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
123,P,0.97265625,0.0260009765625,0.15625,-0.1566162109375,24,83811,0.81640625,0.1826171875
124,',0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
125,-,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
126,Possible,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
127,outcomes,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
128,:,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
129,,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
130,1,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
131,(,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
132,success,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
133,),0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
134,or,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
135,,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
136,0,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
137,(,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
138,failure,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
139,),0.98046875,0.0203857421875,0.1640625,-0.1622314453125,24,83811,0.81640625,0.1826171875
140,#,0.98046875,0.0179443359375,0.1640625,-0.1646728515625,24,83811,0.81640625,0.1826171875
141,History,0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
142,,0.98046875,0.0203857421875,0.1640625,-0.1622314453125,24,83811,0.81640625,0.1826171875
143,Trial,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
144,,0.97265625,0.0260009765625,0.15625,-0.1566162109375,24,83811,0.81640625,0.1826171875
145,20,0.89453125,0.1064453125,0.078125,-0.076171875,24,83811,0.81640625,0.1826171875
146,:,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
147,Choice,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
148,U,0.8515625,0.1484375,0.03515625,-0.0341796875,24,83811,0.81640625,0.1826171875
149,,0.89453125,0.1064453125,0.078125,-0.076171875,24,83811,0.81640625,0.1826171875
150,→,0.81640625,0.1826171875,0.0,0.0,24,83811,0.81640625,0.1826171875
151,,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
152,1,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
153,points,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
154,",",0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
155,Trial,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
156,,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
157,21,0.8359375,0.1640625,0.01953125,-0.0185546875,24,83811,0.81640625,0.1826171875
158,:,0.96875,0.029296875,0.15234375,-0.1533203125,24,83811,0.81640625,0.1826171875
159,Choice,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
160,U,0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
161,,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
162,→,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
163,,0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
164,1,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
165,points,0.89453125,0.1064453125,0.078125,-0.076171875,24,83811,0.81640625,0.1826171875
166,",",0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
167,Trial,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
168,,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
169,22,0.8515625,0.1484375,0.03515625,-0.0341796875,24,83811,0.81640625,0.1826171875
170,:,0.73046875,0.26953125,-0.0859375,0.0869140625,24,83811,0.81640625,0.1826171875
171,Choice,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
172,U,0.70703125,0.294921875,-0.109375,0.1123046875,24,83811,0.81640625,0.1826171875
173,,0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
174,→,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
175,,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
176,1,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
177,points,0.9765625,0.02294921875,0.16015625,-0.15966796875,24,83811,0.81640625,0.1826171875
178,",",0.8671875,0.1328125,0.05078125,-0.0498046875,24,83811,0.81640625,0.1826171875
179,Trial,0.94140625,0.06005859375,0.125,-0.12255859375,24,83811,0.81640625,0.1826171875
180,,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
181,23,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
182,:,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
183,Choice,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
184,U,0.81640625,0.1826171875,0.0,0.0,24,83811,0.81640625,0.1826171875
185,,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
186,→,0.9140625,0.0849609375,0.09765625,-0.09765625,24,83811,0.81640625,0.1826171875
187,,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
188,1,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
189,points,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
190,",",0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
191,Trial,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
192,,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
193,24,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
194,:,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
195,Choice,0.81640625,0.1826171875,0.0,0.0,24,83811,0.81640625,0.1826171875
196,U,0.6796875,0.3203125,-0.13671875,0.1376953125,24,83811,0.81640625,0.1826171875
197,,0.9453125,0.053466796875,0.12890625,-0.129150390625,24,83811,0.81640625,0.1826171875
198,→,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
199,,0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
200,1,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
201,points,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
202,",",0.9609375,0.037353515625,0.14453125,-0.145263671875,24,83811,0.81640625,0.1826171875
203,,0.95703125,0.0419921875,0.140625,-0.140625,24,83811,0.81640625,0.1826171875
204,#,0.98046875,0.0179443359375,0.1640625,-0.1646728515625,24,83811,0.81640625,0.1826171875
205,Instructions,0.98046875,0.0203857421875,0.1640625,-0.1622314453125,24,83811,0.81640625,0.1826171875
206,,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
207,Respond,0.81640625,0.1826171875,0.0,0.0,24,83811,0.81640625,0.1826171875
208,with,0.953125,0.04736328125,0.13671875,-0.13525390625,24,83811,0.81640625,0.1826171875
209,**,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
210,only,0.87890625,0.119140625,0.0625,-0.0634765625,24,83811,0.81640625,0.1826171875
211,**,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
212,one,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
213,character,0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
214,:,0.81640625,0.1826171875,0.0,0.0,24,83811,0.81640625,0.1826171875
215,',0.89453125,0.1064453125,0.078125,-0.076171875,24,83811,0.81640625,0.1826171875
216,U,0.92578125,0.07568359375,0.109375,-0.10693359375,24,83811,0.81640625,0.1826171875
217,',0.90625,0.09521484375,0.08984375,-0.08740234375,24,83811,0.81640625,0.1826171875
218,or,0.96875,0.033203125,0.15234375,-0.1494140625,24,83811,0.81640625,0.1826171875
219,',0.8359375,0.1640625,0.01953125,-0.0185546875,24,83811,0.81640625,0.1826171875
220,P,0.77734375,0.22265625,-0.0390625,0.0400390625,24,83811,0.81640625,0.1826171875
221,'.,0.70703125,0.294921875,-0.109375,0.1123046875,24,83811,0.81640625,0.1826171875
222,No,0.93359375,0.0673828125,0.1171875,-0.115234375,24,83811,0.81640625,0.1826171875
223,punctuation,0.8515625,0.1484375,0.03515625,-0.0341796875,24,83811,0.81640625,0.1826171875
