participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,choice,reward,cumulative_reward,is_free,prompt
28,1,18,6,2.0,60.0,64.0,5,H,50.0,321.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.']You press <<"
28,1,18,6,2.0,60.0,64.0,6,H,54.0,375.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.', 'You press <<H>> and get 50.0 points.']You press <<"
28,1,18,6,2.0,60.0,64.0,7,H,52.0,427.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.', 'You press <<H>> and get 50.0 points.', 'You press <<H>> and get 54.0 points.']You press <<"
28,1,18,6,2.0,60.0,64.0,8,H,63.0,490.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.', 'You press <<H>> and get 50.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 52.0 points.']You press <<"
28,1,18,6,2.0,60.0,64.0,9,H,49.0,539.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.', 'You press <<H>> and get 50.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 52.0 points.', 'You press <<H>> and get 63.0 points.']You press <<"
28,1,18,6,2.0,60.0,64.0,10,H,53.0,592.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 18. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 65.0 points.', 'You are instructed to press I and get 85.0 points.', 'You press <<H>> and get 50.0 points.', 'You press <<H>> and get 54.0 points.', 'You press <<H>> and get 52.0 points.', 'You press <<H>> and get 63.0 points.', 'You press <<H>> and get 49.0 points.']You press <<"
28,1,19,1,1.0,56.0,60.0,1,H,52.0,224.0,False,
28,1,19,1,1.0,56.0,60.0,2,H,70.0,224.0,False,
28,1,19,1,1.0,56.0,60.0,3,I,58.0,224.0,False,
28,1,19,1,1.0,56.0,60.0,4,H,44.0,224.0,False,
28,1,19,1,1.0,56.0,60.0,5,I,50.0,274.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 19. There are 5 trials in this game.', 'You are instructed to press H and get 52.0 points.', 'You are instructed to press H and get 70.0 points.', 'You are instructed to press I and get 58.0 points.', 'You are instructed to press H and get 44.0 points.']You press <<"
28,1,20,6,3.0,40.0,36.0,1,I,26.0,135.0,False,
